occupation	occupationLabelSv	occupationLabelEn	occupationLabelDe
http://www.wikidata.org/entity/Q22976182	TV-journalist	television journalist	Fernsehjournalist
http://www.wikidata.org/entity/Q22929895	medeltidshistoriker	medieval historian	Mittelalterhistoriker
http://www.wikidata.org/entity/Q15962340	litteraturteoretiker	literary theorist	Literaturtheoretiker
http://www.wikidata.org/entity/Q15972912	modern femkampare	modern pentathlete	moderner Fünfkämpfer
http://www.wikidata.org/entity/Q15973695	politisk journalist	political journalist	Politikjournalist
http://www.wikidata.org/entity/Q15994177	politisk teoretiker	political theorist	politischer Theoretiker
http://www.wikidata.org/entity/Q15995642	religiös ledare	religious leader	religiöser Anführer
http://www.wikidata.org/entity/Q15916915	schackdomare	chess official	Schachfunktionär
http://www.wikidata.org/entity/Q15855449	scenmagiker	magician	Zauberkünstler
http://www.wikidata.org/entity/Q15924224	internist	internist	Internist
http://www.wikidata.org/entity/Q15839136	cytolog	cell biologist	Zellbiologe
http://www.wikidata.org/entity/Q15839158	molekylärgenetiker	molecular geneticist	Molekulargenetiker
http://www.wikidata.org/entity/Q15839135	utvecklingsbiolog	developmental biologist	Entwicklungsbiologe
http://www.wikidata.org/entity/Q23833535	medlem av franska motståndsrörelsen	French Resistance fighter	französischer Widerstandskämpfer
http://www.wikidata.org/entity/Q23845879	styrkelyftare	powerlifter	Kraftdreikämpfer
http://www.wikidata.org/entity/Q3264451	kardiolog	cardiologist	Kardiologe
http://www.wikidata.org/entity/Q3276037	expertkommentator	color commentator	Assistenzsportkommentator
http://www.wikidata.org/entity/Q3106887	informatör	Public information officer	Kommunikationsmanager
http://www.wikidata.org/entity/Q3089940	musikdirektör	music executive	Musikmanager
http://www.wikidata.org/entity/Q3104508	kulturchef	cultural manager	Kulturmanager
http://www.wikidata.org/entity/Q11957145	akrobat	acrobat	Akrobat
http://www.wikidata.org/entity/Q11977439	interaktionsdesigner	interaction designer	Interaktionsdesigner
http://www.wikidata.org/entity/Q11974939	sjukvårdspersonal	health professional	Gesundheitsfachmann
http://www.wikidata.org/entity/Q11986654	lobbyist	lobbyist	Lobbyist
http://www.wikidata.org/entity/Q12013238	ögonläkare	ophthalmologist	Augenarzt
http://www.wikidata.org/entity/Q3144914	hematolog	hematologist	Hämatologe
http://www.wikidata.org/entity/Q3149505	improvisatör	improviser	Improvisator
http://www.wikidata.org/entity/Q3148760	växtillustratör	botanical illustrator	botanischer Illustrator
http://www.wikidata.org/entity/Q1647775	kryptoanalytiker	cryptanalyst	Kryptoanalytiker
http://www.wikidata.org/entity/Q1650915	forskare	researcher	Forscher
http://www.wikidata.org/entity/Q1650716	portier	doorkeeper	Portier
http://www.wikidata.org/entity/Q15976341	slavist	slavicist	Slawist
http://www.wikidata.org/entity/Q15976270	datalingvist	computational linguist	Computerlinguist
http://www.wikidata.org/entity/Q15974789	koptolog	coptologist	Koptologe
http://www.wikidata.org/entity/Q15976092	AI-forskare	artificial intelligence researcher	Forscher zur künstlichen Intelligenz
http://www.wikidata.org/entity/Q15941468	forensiker	forensic scientist	Forensiker
http://www.wikidata.org/entity/Q15931838	grävande journalist	investigative journalist	Investigativreporter
http://www.wikidata.org/entity/Q24037210	rytmikgymnast	rhythmic gymnast	rhythmischer Sportgymnast
http://www.wikidata.org/entity/Q23927336	samboutövare	sambo fighter	Samboka
http://www.wikidata.org/entity/Q15982858	motivationstalare	motivational speaker	Motivationstrainer
http://www.wikidata.org/entity/Q15983985	klassisk arkeolog	classical archaeologist	Klassischer Archäologe
http://www.wikidata.org/entity/Q12020057	homeopat	homeopath	Homöopath
http://www.wikidata.org/entity/Q12094958	geofysiker	geophysicist	Geophysiker
http://www.wikidata.org/entity/Q1637531	hundtränare	dog trainer	Hundetrainer
http://www.wikidata.org/entity/Q1639239	hattmakare	hatter	Hutmacher
http://www.wikidata.org/entity/Q1637410	hundförare	dog handler	Hundeführer
http://www.wikidata.org/entity/Q1640369	pedell	bedel	Pedell
http://www.wikidata.org/entity/Q1634473	hovmästare	maître d'hôtel	Maître d'hôtel
http://www.wikidata.org/entity/Q3126128	genetiker	geneticist	Genetiker
http://www.wikidata.org/entity/Q15958642	politisk författare	political writer	politischer Schriftsteller
http://www.wikidata.org/entity/Q15958307	schackteoretiker	chess theoretician	Schachtheoretiker
http://www.wikidata.org/entity/Q23765993	backhoppningstränare	ski jumping coach	Skisprungtrainer
http://www.wikidata.org/entity/Q23760244	rättsfilosof	philosopher of law	Rechtsphilosoph
http://www.wikidata.org/entity/Q23754740	tapetserare	upholsterer	Polsterer
http://www.wikidata.org/entity/Q1627992	kammarjungfru	lady's maid	Zofe
http://www.wikidata.org/entity/Q16003980	hydrobiolog	hydrobiologist	Hydrobiologe
http://www.wikidata.org/entity/Q16004431	simhoppare	competitive diver	Wasserspringer
http://www.wikidata.org/entity/Q16000367	hästuppfödare	horse breeder	Pferdezüchter
http://www.wikidata.org/entity/Q15976717	sociolingvist	sociolinguist	Soziolinguist
http://www.wikidata.org/entity/Q23868946	innebandyspelare	floorball player	Unihockeyspieler
http://www.wikidata.org/entity/Q23924991	kaféägare	café owner	Cafébesitzer
http://www.wikidata.org/entity/Q23892384	trampolinhoppare	trampoline gymnast	Trampolinturner
http://www.wikidata.org/entity/Q23924989	destillatör	distiller	Destillateur
http://www.wikidata.org/entity/Q12051314	seismolog	seismologist	Seismologe
http://www.wikidata.org/entity/Q12059906	herde	herder	Hirte
http://www.wikidata.org/entity/Q1674312	lumpsamlare	rag-and-bone man	Lumpensammler
http://www.wikidata.org/entity/Q1666223	mellanhand	intermediary	Intermediär
http://www.wikidata.org/entity/Q1685363	propagandist	propagandist	Propagandist
http://www.wikidata.org/entity/Q16023925	muntlig berättare	storyteller	Geschichtenerzähler
http://www.wikidata.org/entity/Q16023665	riskkapitalist	venture capitalist	Risikokapitalgeber
http://www.wikidata.org/entity/Q15980158	fackboksförfattare	non-fiction writer	Sachbuchautor
http://www.wikidata.org/entity/Q3332711	medeltidshistoriker	medievalist	Mediävist
http://www.wikidata.org/entity/Q1651055	vattenbyggnadsingenjör	hydraulic engineer	Wasserbauingenieur
http://www.wikidata.org/entity/Q15980804	mediaproffs	media professional	Medienprofi
http://www.wikidata.org/entity/Q15982795	kroppsbyggare	bodybuilder	Bodybuilder
http://www.wikidata.org/entity/Q15980591	metallarbetare	metalworker	Metallarbeiter
http://www.wikidata.org/entity/Q15982595	stjärna	star	Star
http://www.wikidata.org/entity/Q3080443	förskollärare	preschool teacher	Frühpädagoge
http://www.wikidata.org/entity/Q3075052	folklorist	folklorist	Volkskundler
http://www.wikidata.org/entity/Q15954519	alkemist	alchemist	Alchemist
http://www.wikidata.org/entity/Q15949613	novellförfattare	short story writer	Kurzgeschichtenautor
http://www.wikidata.org/entity/Q24266767	tidningsutgivare	newspaper proprietor	Zeitungsverleger
http://www.wikidata.org/entity/Q24265174	filosofihistoriker	philosophy historian	Philosophiehistoriker
http://www.wikidata.org/entity/Q1660363	importör	importer	Importeur
http://www.wikidata.org/entity/Q1657500	allmoseutdelare	almoner	Almosenier
http://www.wikidata.org/entity/Q1658894	illusionist	illusionist	Illusionist
http://www.wikidata.org/entity/Q1662081	industrimekaniker	industrial mechanic	Industriemechaniker
http://www.wikidata.org/entity/Q3186699	professionell go-spelare	Go professional	Go-Profi
http://www.wikidata.org/entity/Q3155377	islamolog	Islamicist	Islamwissenschaftler
http://www.wikidata.org/entity/Q3180462	ljudredigering	sound editor	Sound-Editor
http://www.wikidata.org/entity/Q11774202	essäist	essayist	Essayist
http://www.wikidata.org/entity/Q11774891	ishockeyspelare	ice hockey player	Eishockeyspieler
http://www.wikidata.org/entity/Q12038843	sjöfarare	seafarer	Seefahrer
http://www.wikidata.org/entity/Q12049274	handelsanställd	retail worker	Einzelhändler
http://www.wikidata.org/entity/Q12040660	sjukhusclown	hospital clown	Clowndoktor
http://www.wikidata.org/entity/Q3140857	hortikulturist	horticulturist	Pflanzenzüchter
http://www.wikidata.org/entity/Q3127709	harpist	harpist	Harfenist
http://www.wikidata.org/entity/Q3306125	stolmakare	chair maker	Tischler in Sitzen
http://www.wikidata.org/entity/Q3303330	kalligraf	calligrapher	Kalligraf
http://www.wikidata.org/entity/Q1714828	jägare	hunter	Jäger
http://www.wikidata.org/entity/Q1709010	programvaruingenjör	software engineer	Softwareingenieur
http://www.wikidata.org/entity/Q3320896	flygplansmontör	aircraft maintenance technician	Fluggerätmechaniker
http://www.wikidata.org/entity/Q3330547	krönikör	chronicler	Chronist
http://www.wikidata.org/entity/Q3310583	kändiskock	celebrity chef	Kochprominenz
http://www.wikidata.org/entity/Q25110562	kammarjungfru	Lady's maid	Zofe
http://www.wikidata.org/entity/Q24702769	radiojournalist	radio journalist	Hörfunkjournalist
http://www.wikidata.org/entity/Q3393065	fotterapeut	podiatrist	Podologe
http://www.wikidata.org/entity/Q12299841	cricketspelare	cricketer	Cricketspieler
http://www.wikidata.org/entity/Q1734662	kartograf	cartographer	Kartograf
http://www.wikidata.org/entity/Q1726903	kriminalare	criminalist	Kriminalist
http://www.wikidata.org/entity/Q1731155	orientalist	orientalist	Orientalist
http://www.wikidata.org/entity/Q12326565	mejerist	dairy worker	Milcharbeiter
http://www.wikidata.org/entity/Q12310153	grosshandlare	wholesaler	Grossist
http://www.wikidata.org/entity/Q3286043	glamourmodell	glamour model	Erotikmodel
http://www.wikidata.org/entity/Q1760988	sadelmakare	saddler	Sattler
http://www.wikidata.org/entity/Q1766113	fyrvaktare	lighthouse keeper	Leuchtfeuerwärter
http://www.wikidata.org/entity/Q1776724	teaterchef	theatre manager	Theaterleiter
http://www.wikidata.org/entity/Q16102070	marinofficer	Marineoffizier	Marineoffizier
http://www.wikidata.org/entity/Q16063546	vetenskapshistoriker	historian of science	Wissenschaftshistoriker
http://www.wikidata.org/entity/Q16062369	onkolog	oncologist	Onkologe
http://www.wikidata.org/entity/Q16063497	evolutionsbiolog	evolutionary biologist	Evolutionsbiologe
http://www.wikidata.org/entity/Q16062414	forensisk patolog	forensic pathologist	forensischer Pathologe
http://www.wikidata.org/entity/Q3357567	fotomodell	fashion model	Fotomodell
http://www.wikidata.org/entity/Q3352171	sous-chef de cuisine	sous-chef	Souschef
http://www.wikidata.org/entity/Q3349700	officer i franska marinen	Officer of the French Navy	officier de la marine nationale française
http://www.wikidata.org/entity/Q16031530	musikteoretiker	music theorist	Musiktheoretiker
http://www.wikidata.org/entity/Q16029547	skidskytt	biathlete	Biathlet
http://www.wikidata.org/entity/Q25439032	paralympier	paralympic athlete	Behindertensportler
http://www.wikidata.org/entity/Q1708232	medaljkonstnär	medalist	Medailleur
http://www.wikidata.org/entity/Q24114117	hasardspelare	gambler	Spieler
http://www.wikidata.org/entity/Q24238692	krocketspelare	croquet player	Croquet-Spieler
http://www.wikidata.org/entity/Q24205162	tryckutgivare	printseller	Grafikhändler
http://www.wikidata.org/entity/Q24056480	porslinsmålare	porcelain painter	Porzellanmaler
http://www.wikidata.org/entity/Q12144794	prosaist	prosaist	Prosaist
http://www.wikidata.org/entity/Q12184432	glasblåsare	glassmaker	Glasmacher
http://www.wikidata.org/entity/Q26132815	bysantinist	byzantinist	Byzantinist
http://www.wikidata.org/entity/Q26224000	kastellolog	castellologist	Kastellologe
http://www.wikidata.org/entity/Q26156291	innebandytränare	floorball coach	Unihockeytrainer
http://www.wikidata.org/entity/Q1757008	regiassistent	assistant director	Regieassistent
http://www.wikidata.org/entity/Q1757103	ishockeydomare	official (ice hockey)	Offizieller
http://www.wikidata.org/entity/Q1722406	receptionist	receptionist	Rezeptionist
http://www.wikidata.org/entity/Q1723189	kammarjunkare	valet de chambre	Kammerjunker
http://www.wikidata.org/entity/Q1716419	svarvare	turner	Drechsler
http://www.wikidata.org/entity/Q1735282	kassör	cashier	Kassierer
http://www.wikidata.org/entity/Q1662485	informationsspecialist	information professional	Information Professional
http://www.wikidata.org/entity/Q1662561	paleontolog	paleontologist	Paläontologe
http://www.wikidata.org/entity/Q3237618	stylist	wardrobe stylist	Modestylist
http://www.wikidata.org/entity/Q3246315	huvudtränare	head coach	Head Coach
http://www.wikidata.org/entity/Q1740309	key account manager	key account manager	Key-Account-Management
http://www.wikidata.org/entity/Q1743189	kyrkomålare	church-painter	Kirchenmaler
http://www.wikidata.org/entity/Q1743122	kyrkohistoriker	Church historian	Kirchenhistoriker
http://www.wikidata.org/entity/Q16254673	pamflettör	pamphleteer	Pamphletist
http://www.wikidata.org/entity/Q16267158	papyrolog	papyrologist	Papyrologe
http://www.wikidata.org/entity/Q16266505	fredsforskare	peace and conflict researcher	Friedensforscher
http://www.wikidata.org/entity/Q1784753	repetitör	répétiteur	Korrepetitor
http://www.wikidata.org/entity/Q1785507	stallmästare	equerry	Stallmeister
http://www.wikidata.org/entity/Q25915497	romersk arkeolog	archaeologist of the Roman provinces	Provinzialrömischer Archäologe
http://www.wikidata.org/entity/Q25713832	ledare för en organisation	leader of organization	Leiter einer Organisation
http://www.wikidata.org/entity/Q16271261	malakolog	malacologist	Malakologe
http://www.wikidata.org/entity/Q16271428	embryolog	embryologist	Embryologe
http://www.wikidata.org/entity/Q26709887	arkeograf	archaeograph	Archäograph
http://www.wikidata.org/entity/Q26700841	skandinavist	Scandinavian studies scholar	Skandinavist
http://www.wikidata.org/entity/Q1759246	teaterproducent	theatrical producer	Theaterproduzent
http://www.wikidata.org/entity/Q1760141	städare	cleaner	Reinigungskraft
http://www.wikidata.org/entity/Q16271064	herpetolog	herpetologist	Herpetologe
http://www.wikidata.org/entity/Q16270914	borstbindare	brushmaker	Bürstenbinder
http://www.wikidata.org/entity/Q16267607	klassisk filolog	classical philologist	Klassischer Philologe
http://www.wikidata.org/entity/Q26252897	lantbruksekonom	agricultural economist	Agrarökonom
http://www.wikidata.org/entity/Q26237228	epigrammatiker	epigrammatist	Epigrammatiker
http://www.wikidata.org/entity/Q26237722	sjumannarugby-spelare	rugby sevens player	7er-Rugbyspieler
http://www.wikidata.org/entity/Q16037036	paleobiolog	paleobiologist	Paläobiologe
http://www.wikidata.org/entity/Q16060693	naturvårdare	conservationist	Naturschützer
http://www.wikidata.org/entity/Q12336252	social entreprenör	social entrepreneur	Social Entrepreneur
http://www.wikidata.org/entity/Q12330954	Owarai Tarento	owarai tarento	Owarai Tarento
http://www.wikidata.org/entity/Q12358881	fykolog	phycologist	Algenkundler
http://www.wikidata.org/entity/Q12347522	etnograf	ethnographer	Ethnograf
http://www.wikidata.org/entity/Q12340540	vattenskidåkare	water skier	Wasserskifahrer
http://www.wikidata.org/entity/Q3381574	byggnadsfotograf	architectural photographer	Architekturfotograf
http://www.wikidata.org/entity/Q3387717	teaterregissör	theatrical director	Bühnenregisseur
http://www.wikidata.org/entity/Q12840545	handbollsspelare	handball player	Handballspieler
http://www.wikidata.org/entity/Q1796839	köksbiträde	kitchen assistant	Küchenhilfe
http://www.wikidata.org/entity/Q1797162	konstnärlig ledare	artistic director	Künstlerischer Leiter
http://www.wikidata.org/entity/Q1810977	livsmedelstekniker	food chemist	Lebensmittelchemiker
http://www.wikidata.org/entity/Q15985128	medicinhistoriker	medical historian	Medizinhistoriker
http://www.wikidata.org/entity/Q15991218	japanolog	japanologist	Japanologe
http://www.wikidata.org/entity/Q15986539	sportfunktionär	sports official	Sportfunktionär
http://www.wikidata.org/entity/Q3363630	parapsykolog	parapsychologist	Parapsychologe
http://www.wikidata.org/entity/Q12360779	demograf	demographer	Demograf
http://www.wikidata.org/entity/Q12369333	brottare	amateur wrestler	Ringer
http://www.wikidata.org/entity/Q12368980	naturfotograf	nature photographer	Naturfotograf
http://www.wikidata.org/entity/Q16360440	antolog	anthologist	Anthologist
http://www.wikidata.org/entity/Q16389557	vetenskapsfilosof	philosopher of science	Wissenschaftstheoretiker
http://www.wikidata.org/entity/Q16335312	geokemist	geochemist	Geochemiker
http://www.wikidata.org/entity/Q3368718	patolog	pathologist	Pathologe
http://www.wikidata.org/entity/Q3374326	muralmålare	muralist	Wandmaler
http://www.wikidata.org/entity/Q16312408	etymologisk	etymologist	Etymologe
http://www.wikidata.org/entity/Q16308156	anglist	anglicist	Anglist
http://www.wikidata.org/entity/Q1743623	Markscheider	Mining engineer	Markscheider
http://www.wikidata.org/entity/Q1747339	trobairitz	trobairitz	Trobairitz
http://www.wikidata.org/entity/Q1750079	spiksmed	Nail manufacturing	Nagelschmied
http://www.wikidata.org/entity/Q1749303	runristare	runemaster	Runenmeister
http://www.wikidata.org/entity/Q3400985	akademiker	academic	Akademiker
http://www.wikidata.org/entity/Q3400050	krukmakare	potter	Töpfer
http://www.wikidata.org/entity/Q16738642	gemmolog	gemologist	Gemmologe
http://www.wikidata.org/entity/Q16742096	kärnfysiker	nuclear physicist	Kernphysiker
http://www.wikidata.org/entity/Q1790480	översättare och tolk	translator-interpreter	Sprachmittler
http://www.wikidata.org/entity/Q1792450	konsthistoriker	art historian	Kunsthistoriker
http://www.wikidata.org/entity/Q3501317	modeskapare	fashion designer	Modedesigner
http://www.wikidata.org/entity/Q27177003	forskningsprofessor	research professor	Forschungsprofessor
http://www.wikidata.org/entity/Q12370538	markvetare	soil scientist	Bodenwissenschaftler
http://www.wikidata.org/entity/Q16511993	drottning	queen	Königin
http://www.wikidata.org/entity/Q16314501	encyclopedist	encyclopedist	Enzyklopädist
http://www.wikidata.org/entity/Q16316337	albanolog	albanologist	Albanologe
http://www.wikidata.org/entity/Q16314361	lexikolog	lexicologist	Lexikologe
http://www.wikidata.org/entity/Q13167731	venereolog	venereologist	Venerologe
http://www.wikidata.org/entity/Q13141064	badmintonspelare	badminton player	Badmintonspieler
http://www.wikidata.org/entity/Q27949260	skogsarbetare	forest worker	Waldarbeiter
http://www.wikidata.org/entity/Q28045801	fenomenolog	phenomenologist	Phänomenologe
http://www.wikidata.org/entity/Q28077818	musikskriftställare	music writer	Musikpublizist
http://www.wikidata.org/entity/Q1852228	kraftkarl	strongman	Strongman
http://www.wikidata.org/entity/Q1856731	svärdslukning	sword swallowing	Schwertschlucken
http://www.wikidata.org/entity/Q3589290	brevskrivare	correspondent	Briefkorrespondent
http://www.wikidata.org/entity/Q3606216	aforistiker	aphorist	Aphoristiker
http://www.wikidata.org/entity/Q12806039	militärteoretiker	military theorist	Militärtheoretiker
http://www.wikidata.org/entity/Q12773412	parasitolog	parasitologist	Parasitologe
http://www.wikidata.org/entity/Q12406482	humorist	humorist	Humorist
http://www.wikidata.org/entity/Q3427922	krögare	restaurateur	Gastronom
http://www.wikidata.org/entity/Q3430033	abbé	abbé	Abbé
http://www.wikidata.org/entity/Q3437279	robotskapare	roboticist	Robotiker
http://www.wikidata.org/entity/Q1897112	skeppare	skipper	Skipper
http://www.wikidata.org/entity/Q1895303	jägmästare	forester	Förster
http://www.wikidata.org/entity/Q1812669	voyageurer	voyageurs	Voyageur
http://www.wikidata.org/entity/Q1816148	teknisk chef	chief engineer	Leitender Ingenieur
http://www.wikidata.org/entity/Q28466165	valfångare	whaler	Walfänger
http://www.wikidata.org/entity/Q28406836	videodomarsystem	video assistant referee	Videobeweis
http://www.wikidata.org/entity/Q1780490	kommunard	communard	Kommunarde
http://www.wikidata.org/entity/Q1779650	konstruktör	design engineer	Konstrukteur
http://www.wikidata.org/entity/Q1781198	agronom	agronomist	Agronom
http://www.wikidata.org/entity/Q3406651	radioproducent	radio producer	Hörfunkproduzent
http://www.wikidata.org/entity/Q3408743	Lensmand	seignory	lensmand
http://www.wikidata.org/entity/Q3410028	psykoanalytiker	psychoanalyst	Psychoanalytiker
http://www.wikidata.org/entity/Q3579035	reseförfattare	travel writer	Reiseschriftsteller
http://www.wikidata.org/entity/Q27645949	paleoentomolog	paleoentomologist	Paläoentomologe
http://www.wikidata.org/entity/Q27497422	helmintolog	helminthologist	Helminthologe
http://www.wikidata.org/entity/Q16658624	runolog	runologist	Runologe
http://www.wikidata.org/entity/Q16724455	mytolog	mythologist	Mythologe
http://www.wikidata.org/entity/Q16402890	damspelare	draughts player	Damespieler
http://www.wikidata.org/entity/Q16390131	kryptolog	cryptologist	Kryptologe
http://www.wikidata.org/entity/Q16402907	semiotiker	semiotician	Semiotiker
http://www.wikidata.org/entity/Q3499072	kock	chef	Chefkoch
http://www.wikidata.org/entity/Q3492227	innovatör	innovator	Neuerer
http://www.wikidata.org/entity/Q3492027	ubåtssjöman	submariner	Ubootfahrer
http://www.wikidata.org/entity/Q3482594	showgirl	showgirl	Showgirl
http://www.wikidata.org/entity/Q16529590	miljöforskare	environmental scientist	Umweltwissenschaftler
http://www.wikidata.org/entity/Q16626706	familjeterapeut	family therapist	Familientherapeut
http://www.wikidata.org/entity/Q16574916	skidlärare	ski instructor	Skilehrer
http://www.wikidata.org/entity/Q16614000	sexualterapeut	sex therapist	Sexualtherapeut
http://www.wikidata.org/entity/Q26936818	spongiolog	spongiologist	Spongiologe
http://www.wikidata.org/entity/Q26876987	karamboll-biljardspelare	carom billiards player	Karambolagespieler
http://www.wikidata.org/entity/Q26973007	professor i filosofi	professor of philosophy	Professor für Philosophie
http://www.wikidata.org/entity/Q26973265	psykologiprofessor	professor of psychology	Professor für Psychologie
http://www.wikidata.org/entity/Q3411358	pyrotekniker	pyrotechnician	Pyrotechniker
http://www.wikidata.org/entity/Q27808149	paleoiktyolog	paleoichthyologist	Paläoichthyologe
http://www.wikidata.org/entity/Q27924982	myriapodolog	myriapodologist	Myriapodologe
http://www.wikidata.org/entity/Q27732138	segelflygare	glider pilot	Segelflieger
http://www.wikidata.org/entity/Q27827744	managementkonsult	management consultant	Management-Berater
http://www.wikidata.org/entity/Q12859263	föreläsare	orator	Redner
http://www.wikidata.org/entity/Q1840507	bildsnidare	carver	Bildschnitzer
http://www.wikidata.org/entity/Q1842468	Akterskytt	tail gunner	Bordschütze
http://www.wikidata.org/entity/Q1849974	lärarlegitimation	certified teacher	zertifizierter Lehrer
http://www.wikidata.org/entity/Q1826375	linjeproducent	line producer	Herstellungsleiter
http://www.wikidata.org/entity/Q1823479	ljusdesigner	lighting designer	Lichtgestalter
http://www.wikidata.org/entity/Q3644587	hydrolog	hydrologist	Hydrologe
http://www.wikidata.org/entity/Q16742175	speleolog	speleologist	Höhlenforscher
http://www.wikidata.org/entity/Q16742203	planetforskare	planetary scientist	Planetologe
http://www.wikidata.org/entity/Q3621491	arkeolog	archaeologist	Archäologe
http://www.wikidata.org/entity/Q3610436	personlig stylist	personal stylist	Modestylist
http://www.wikidata.org/entity/Q16831721	etolog	ethologist	Verhaltensforscher
http://www.wikidata.org/entity/Q16832248	iranolog	iranologist	Iranist
http://www.wikidata.org/entity/Q29182003	matematiklärare	mathematics teacher	Mathematiklehrer
http://www.wikidata.org/entity/Q3632935	Yogini	Yogini	Yogini
http://www.wikidata.org/entity/Q3640160	marinbiolog	marine biologist	Meeresbiologe
http://www.wikidata.org/entity/Q1907198	taxonom	taxonomist	Taxonom
http://www.wikidata.org/entity/Q1916340	mediekontakt	media relations	Medienarbeit
http://www.wikidata.org/entity/Q3455803	regissör	director	Regisseur
http://www.wikidata.org/entity/Q56810907	esperantist	esperantologist	Esperantologe
http://www.wikidata.org/entity/Q56759261	ekonomisk geograf	economic geographer	Wirtschaftsgeograph
http://www.wikidata.org/entity/Q1930187	journalist	journalist	Journalist
http://www.wikidata.org/entity/Q57936775	remixare	remixer	Remixer
http://www.wikidata.org/entity/Q56882269	konståkningsdomare	figure skating judge	Eiskunstlaufrichter
http://www.wikidata.org/entity/Q57199189	konståkningstränare	figure skating coach	Eislauftrainer
http://www.wikidata.org/entity/Q56885102	kälkhockeyspelare	sledge hockey player	Para-Eishockey-Spieler
http://www.wikidata.org/entity/Q16746942	hypnotisör	hypnotist	Hypnotiseur
http://www.wikidata.org/entity/Q16831394	mammalog	mammalogist	Mammaloge
http://www.wikidata.org/entity/Q16825962	primatolog	primatologist	Primatologe
http://www.wikidata.org/entity/Q16773661	ekonometriker	econometrician	Ökonometriker
http://www.wikidata.org/entity/Q3516820	skogstekniker	forestry technicians	Forsttechniker
http://www.wikidata.org/entity/Q3529376	skarpskytt	marksman	Schütze
http://www.wikidata.org/entity/Q3738757	förfalskare	counterfeiter	Fälscher
http://www.wikidata.org/entity/Q3665646	basketspelare	basketball player	Basketballspieler
http://www.wikidata.org/entity/Q3658608	karikatyrtecknare	caricaturist	Karikaturist
http://www.wikidata.org/entity/Q28569455	neonatolog	neonatologist	Neonatologe
http://www.wikidata.org/entity/Q28789517	koncentrationslägervakt	concentration camp guard	KZ-Aufseher
http://www.wikidata.org/entity/Q1958649	skolinspektör	school inspector	Schulinspektor
http://www.wikidata.org/entity/Q3546255	oceanograf	oceanographer	Meereskundler
http://www.wikidata.org/entity/Q56425414	media manager	media manager	Medienmanager
http://www.wikidata.org/entity/Q16744668	fysikalisk kemist	physical chemist	Physikochemiker
http://www.wikidata.org/entity/Q16745601	kvantfysiker	quantum physicist	Quantenphysiker
http://www.wikidata.org/entity/Q16743941	metafysiker	metaphysician	Metaphysiker
http://www.wikidata.org/entity/Q58371759	registrator	registrar	Registrator
http://www.wikidata.org/entity/Q58287519	videospelutvecklare	video game developer	Computerspieleentwickler
http://www.wikidata.org/entity/Q58825429	olympier	Olympic competitor	Olympiateilnehmer
http://www.wikidata.org/entity/Q16334509	pteridolog	pteridologist	Pteridologe
http://www.wikidata.org/entity/Q16334507	bryolog	bryologist	Bryologe
http://www.wikidata.org/entity/Q28319434	pomolog	pomologist	Pomologe
http://www.wikidata.org/entity/Q28122965	visuella effekter animatör	effects animator	Effekteanimator
http://www.wikidata.org/entity/Q28135085	skådespelarcoach	acting coach	Schauspiel-Coach
http://www.wikidata.org/entity/Q28107590	konceptkonstnär	concept artist	Concept Artist
http://www.wikidata.org/entity/Q28143257	badmintontränare	badminton coach	Badmintontrainer
http://www.wikidata.org/entity/Q1900657	marknadsförare	marketer	Marketer
http://www.wikidata.org/entity/Q1900167	psykoterapeut	psychotherapist	Psychotherapeut
http://www.wikidata.org/entity/Q1906857	maskiningenjör	mechanical engineer	Maschinenbauingenieur
http://www.wikidata.org/entity/Q26481809	sportadministratör	sports executive	Sportmanager
http://www.wikidata.org/entity/Q26384038	fälttävlansryttare	event rider	Vielseitigkeitsreiter
http://www.wikidata.org/entity/Q1861368	tatuerare	tattoo artist	Tätowierer
http://www.wikidata.org/entity/Q1864603	tibetolog	tibetologist	Tibetologe
http://www.wikidata.org/entity/Q1954956	musikalartist	musical theatre actor	Musicaldarsteller
http://www.wikidata.org/entity/Q1955150	instrumentmakare	musical instrument maker	Musikinstrumentenbauer
http://www.wikidata.org/entity/Q1999841	faqih	Islamic jurist	Faqîh
http://www.wikidata.org/entity/Q16947320	geopolitiker	geopolitician	Geopolitiker
http://www.wikidata.org/entity/Q16947675	gymnast	gymnast	Turner
http://www.wikidata.org/entity/Q16947657	litograf	lithographer	Lithograf
http://www.wikidata.org/entity/Q3779582	mikrobiolog	microbiologist	Mikrobiologe
http://www.wikidata.org/entity/Q3766177	videofilmare	videographer	Videofilmer
http://www.wikidata.org/entity/Q59828684	musikbibliotekarie	music librarian	Musikbibliothekar
http://www.wikidata.org/entity/Q59917804	bergsräddare	mountain rescuer	Bergretter
http://www.wikidata.org/entity/Q29052311	eldslukare	fire eater	Feuerschlucker
http://www.wikidata.org/entity/Q29167936	fabriksinspektör	factory inspector	Betriebsinspektor
http://www.wikidata.org/entity/Q28947943	modellmålare	miniature painter	Miniaturmaler
http://www.wikidata.org/entity/Q28971125	cheerleader	cheerleader	Cheerleader
http://www.wikidata.org/entity/Q30157837	operettsångare	operetta singer	Operettensänger
http://www.wikidata.org/entity/Q30131998	kulturantropolog	cultural anthropologist	Kulturanthropologe
http://www.wikidata.org/entity/Q17337766	teaterkritiker	theatre critic	Theaterkritiker
