occupation	occupationLabelSv	occupationLabelEn
http://www.wikidata.org/entity/Q20919317	lantmäteriingenjör	surveying engineer
http://www.wikidata.org/entity/Q20873384	antikhistoriker	historian of classical antiquity
http://www.wikidata.org/entity/Q20918760	skolgångsbiträde	special needs assistant
http://www.wikidata.org/entity/Q20891597	kolonisatör	colonizer
http://www.wikidata.org/entity/Q20917887	styrelseproffs	board professional
http://www.wikidata.org/entity/Q20920693	chef	chief
http://www.wikidata.org/entity/Q20900796	rinkhockeyspelare	rink hockey player
http://www.wikidata.org/entity/Q20914646	banmästare	trackmaster
http://www.wikidata.org/entity/Q21244999	skogsvetare	forestry scientist
http://www.wikidata.org/entity/Q21234378	joddlare	yodeler
http://www.wikidata.org/entity/Q21207686	seriekritiker	comics critic
http://www.wikidata.org/entity/Q15450044	cetolog	cetologist
http://www.wikidata.org/entity/Q15462162	kulturhistoriker	cultural historian
http://www.wikidata.org/entity/Q15442776	kryptograf	cryptographer
http://www.wikidata.org/entity/Q15839136	cytolog	cell biologist
http://www.wikidata.org/entity/Q15839135	utvecklingsbiolog	developmental biologist
http://www.wikidata.org/entity/Q15839134	ekolog	ecologist
http://www.wikidata.org/entity/Q3438766	häradshövding	chief district judge
http://www.wikidata.org/entity/Q3427922	krögare	restaurateur
http://www.wikidata.org/entity/Q3434088	turnéläggare	road manager
http://www.wikidata.org/entity/Q3430033	abbé	abbé
http://www.wikidata.org/entity/Q3437279	robotskapare	roboticist
http://www.wikidata.org/entity/Q3492227	innovatör	innovator
http://www.wikidata.org/entity/Q3492027	ubåtssjöman	submariner
http://www.wikidata.org/entity/Q3499072	kock	chef
http://www.wikidata.org/entity/Q3516820	skogstekniker	forestry technicians
http://www.wikidata.org/entity/Q3529376	skarpskytt	marksman
http://www.wikidata.org/entity/Q1826375	linjeproducent	line producer
http://www.wikidata.org/entity/Q1842468	Akterskytt	tail gunner
http://www.wikidata.org/entity/Q1849974	lärarlegitimation	certified teacher
http://www.wikidata.org/entity/Q1823479	ljusdesigner	lighting designer
http://www.wikidata.org/entity/Q1840507	bildsnidare	carver
http://www.wikidata.org/entity/Q3488528	notarietjänstgöring	lawyer's clerk
http://www.wikidata.org/entity/Q3482594	showgirl	showgirl
http://www.wikidata.org/entity/Q10428635	beridare	riding master
http://www.wikidata.org/entity/Q10379007	teatervetare	theatrologist
http://www.wikidata.org/entity/Q10426592	barpianist	bar pianist
http://www.wikidata.org/entity/Q10423417	Automationsingenjör	automation engineer
http://www.wikidata.org/entity/Q21468747	kolgruvearbetare	coal miner
http://www.wikidata.org/entity/Q21484199	ostracodolog	ostracodologist
http://www.wikidata.org/entity/Q21272406	paleoantropolog	paleoanthropologist
http://www.wikidata.org/entity/Q21280575	armenolog	armenologist
http://www.wikidata.org/entity/Q15855449	scenmagiker	magician
http://www.wikidata.org/entity/Q15916915	schackdomare	chess official
http://www.wikidata.org/entity/Q1816148	teknisk chef	chief engineer
http://www.wikidata.org/entity/Q1812669	voyageurer	voyageurs
http://www.wikidata.org/entity/Q3579035	reseförfattare	travel writer
http://www.wikidata.org/entity/Q10516100	hakam	hakam
http://www.wikidata.org/entity/Q10535700	innebandydomare	floorball referee
http://www.wikidata.org/entity/Q10524313	hippolog	hippologist
http://www.wikidata.org/entity/Q10531619	häradsskrivare	häradsskrivare
http://www.wikidata.org/entity/Q10549958	kulturarbetare	professional in the arts industry
http://www.wikidata.org/entity/Q10509151	grundskollärare	primary school teacher
http://www.wikidata.org/entity/Q10535290	industriarbetare	manufacturing worker
http://www.wikidata.org/entity/Q10547536	koncernchef	corporate manager
http://www.wikidata.org/entity/Q10527380	Husfru	Husfru
http://www.wikidata.org/entity/Q10540773	jonglör	juggler
http://www.wikidata.org/entity/Q15958307	schackteoretiker	chess theoretician
http://www.wikidata.org/entity/Q28143257	badmintontränare	badminton coach
http://www.wikidata.org/entity/Q28054240	spelare av handpelota	hand-pelota player
http://www.wikidata.org/entity/Q28077818	musikskriftställare	music writer
http://www.wikidata.org/entity/Q28091587	maltmakare	maltster
http://www.wikidata.org/entity/Q28107590	konceptkonstnär	concept artist
http://www.wikidata.org/entity/Q28122965	visuella effekter animatör	effects animator
http://www.wikidata.org/entity/Q28135085	skådespelarcoach	acting coach
http://www.wikidata.org/entity/Q15949613	novellförfattare	short story writer
http://www.wikidata.org/entity/Q15954519	alkemist	alchemist
http://www.wikidata.org/entity/Q3665646	basketspelare	basketball player
http://www.wikidata.org/entity/Q3658608	karikatyrtecknare	caricaturist
http://www.wikidata.org/entity/Q21591523	fruktodlare	fruit grower
http://www.wikidata.org/entity/Q21600439	landskapsmålare	landscape artist
http://www.wikidata.org/entity/Q21653400	make-up artist	Make-up artist
http://www.wikidata.org/entity/Q1750079	spiksmed	Nail manufacturing
http://www.wikidata.org/entity/Q1743623	Markscheider	Mining engineer
http://www.wikidata.org/entity/Q1747339	trobairitz	trobairitz
http://www.wikidata.org/entity/Q1749303	runristare	runemaster
http://www.wikidata.org/entity/Q1766113	fyrvaktare	lighthouse keeper
http://www.wikidata.org/entity/Q1776724	teaterchef	theatre manager
http://www.wikidata.org/entity/Q1760988	sadelmakare	saddler
http://www.wikidata.org/entity/Q3606216	aforistiker	aphorist
http://www.wikidata.org/entity/Q3594060	styrelseordförande	chairman of the board
http://www.wikidata.org/entity/Q3589290	brevskrivare	correspondent
http://www.wikidata.org/entity/Q15941595	sportkolumnist	sports columnist
http://www.wikidata.org/entity/Q15941468	forensiker	forensic scientist
http://www.wikidata.org/entity/Q22082749	pseudovetenskapare	pseudoscientist
http://www.wikidata.org/entity/Q22073916	tragediförfattare	tragedy writer
http://www.wikidata.org/entity/Q21507004	sexualupplysare	sex educator
http://www.wikidata.org/entity/Q21491495	nematolog	nematologist
http://www.wikidata.org/entity/Q21500306	gästgivare	innkeeper
http://www.wikidata.org/entity/Q1792450	konsthistoriker	art historian
http://www.wikidata.org/entity/Q1790480	översättare och tolk	translator-interpreter
http://www.wikidata.org/entity/Q22813661	pizzabud	pizza delivery guy
http://www.wikidata.org/entity/Q22813352	resenär	traveler
http://www.wikidata.org/entity/Q22976182	TV-journalist	television journalist
http://www.wikidata.org/entity/Q22929895	medeltidshistoriker	medieval historian
http://www.wikidata.org/entity/Q15978655	konsult	consultant
http://www.wikidata.org/entity/Q15958642	politisk författare	political writer
http://www.wikidata.org/entity/Q28789517	koncentrationslägervakt	concentration camp guard
http://www.wikidata.org/entity/Q28922814	memoarutgivare	memoir editor
http://www.wikidata.org/entity/Q28790199	defektolog	defectologist
http://www.wikidata.org/entity/Q28923879	dövskolelärare	sign language teacher
http://www.wikidata.org/entity/Q15976270	datalingvist	computational linguist
http://www.wikidata.org/entity/Q15976092	AI-forskare	artificial intelligence researcher
http://www.wikidata.org/entity/Q15976341	slavist	slavicist
http://www.wikidata.org/entity/Q22122536	boxningstränare	boxing trainer
http://www.wikidata.org/entity/Q22269196	professionell boxare	professional boxer
http://www.wikidata.org/entity/Q22132694	museidirektör	museum director
http://www.wikidata.org/entity/Q10550533	kurator	social worker
http://www.wikidata.org/entity/Q10497414	folkhögskollärare	folk high school teacher
http://www.wikidata.org/entity/Q10503782	generalagent	insurance general agent
http://www.wikidata.org/entity/Q10501929	Gagman	Gagman
http://www.wikidata.org/entity/Q10501288	företagare	entrepreneur
http://www.wikidata.org/entity/Q10497074	flygingenjör	aerospace engineer
http://www.wikidata.org/entity/Q10500764	Fängelsepräst	prison chaplain
http://www.wikidata.org/entity/Q3632935	Yogini	Yogini
http://www.wikidata.org/entity/Q3640160	marinbiolog	marine biologist
http://www.wikidata.org/entity/Q1895303	jägmästare	forester
http://www.wikidata.org/entity/Q1897112	skeppare	skipper
http://www.wikidata.org/entity/Q22343421	kommentator	narrator
http://www.wikidata.org/entity/Q15924544	lichenolog	lichenologist
http://www.wikidata.org/entity/Q15924224	internist	internist
http://www.wikidata.org/entity/Q15931838	grävande journalist	investigative journalist
http://www.wikidata.org/entity/Q15978192	rashygienist	racial hygienist
http://www.wikidata.org/entity/Q15976717	sociolingvist	sociolinguist
http://www.wikidata.org/entity/Q15977927	konstpedagog	art educator
http://www.wikidata.org/entity/Q3630699	speldesigner	game designer
http://www.wikidata.org/entity/Q1797162	konstnärlig ledare	artistic director
http://www.wikidata.org/entity/Q1810977	livsmedelstekniker	food chemist
http://www.wikidata.org/entity/Q1796839	köksbiträde	kitchen assistant
http://www.wikidata.org/entity/Q16062369	onkolog	oncologist
http://www.wikidata.org/entity/Q16060693	naturvårdare	conservationist
http://www.wikidata.org/entity/Q3704253	handlare	trader
http://www.wikidata.org/entity/Q3734658	generalkonsul	consul general
http://www.wikidata.org/entity/Q1919436	barnläkare	pediatrician
http://www.wikidata.org/entity/Q1924077	mässbyggare	exhibition stand builder
http://www.wikidata.org/entity/Q1916621	sjukhusfysiker	medical physicist
http://www.wikidata.org/entity/Q15994177	politisk teoretiker	political theorist
http://www.wikidata.org/entity/Q15991218	japanolog	japanologist
http://www.wikidata.org/entity/Q1864603	tibetolog	tibetologist
http://www.wikidata.org/entity/Q1861368	tatuerare	tattoo artist
http://www.wikidata.org/entity/Q3644587	hydrolog	hydrologist
http://www.wikidata.org/entity/Q23011096	dagerrotypist	daguerreotypist
http://www.wikidata.org/entity/Q23037330	recitatör	reciter
http://www.wikidata.org/entity/Q23045969	andelsarrendator	sharecropper
http://www.wikidata.org/entity/Q28971125	cheerleader	cheerleader
http://www.wikidata.org/entity/Q28948863	järnvägsbyggare	rail planner
http://www.wikidata.org/entity/Q28947943	modellmålare	miniature painter
http://www.wikidata.org/entity/Q15982858	motivationstalare	motivational speaker
http://www.wikidata.org/entity/Q15982795	kroppsbyggare	bodybuilder
http://www.wikidata.org/entity/Q28364495	yrke inom finans- eller affärsverksamhet	business or financial occupation
http://www.wikidata.org/entity/Q28344495	datasäkerhetskonsult	computer security consultant
http://www.wikidata.org/entity/Q28319434	pomolog	pomologist
http://www.wikidata.org/entity/Q15982595	stjärna	star
http://www.wikidata.org/entity/Q15980804	mediaproffs	media professional
http://www.wikidata.org/entity/Q15980591	metallarbetare	metalworker
http://www.wikidata.org/entity/Q15980158	fackboksförfattare	non-fiction writer
http://www.wikidata.org/entity/Q23719406	neurofysiolog	neurophysiologist
http://www.wikidata.org/entity/Q23452173	boule-spelare	pétanque player
http://www.wikidata.org/entity/Q23719050	bocciaspelare	boccia player
http://www.wikidata.org/entity/Q15986539	sportfunktionär	sports official
http://www.wikidata.org/entity/Q15985128	medicinhistoriker	medical historian
http://www.wikidata.org/entity/Q15983985	klassisk arkeolog	classical archaeologist
http://www.wikidata.org/entity/Q15974789	koptolog	coptologist
http://www.wikidata.org/entity/Q1916340	mediekontakt	media relations
http://www.wikidata.org/entity/Q1907198	taxonom	taxonomist
http://www.wikidata.org/entity/Q15962340	litteraturteoretiker	literary theorist
http://www.wikidata.org/entity/Q15972912	modern femkampare	modern pentathlete
http://www.wikidata.org/entity/Q15973695	politisk journalist	political journalist
http://www.wikidata.org/entity/Q16004431	simhoppare	competitive diver
http://www.wikidata.org/entity/Q3738757	förfalskare	counterfeiter
http://www.wikidata.org/entity/Q1900657	marknadsförare	marketer
http://www.wikidata.org/entity/Q1900167	psykoterapeut	psychotherapist
http://www.wikidata.org/entity/Q1906857	maskiningenjör	mechanical engineer
http://www.wikidata.org/entity/Q3997173	Aktiehandel	stock trader
http://www.wikidata.org/entity/Q1958649	skolinspektör	school inspector
http://www.wikidata.org/entity/Q1852228	kraftkarl	strongman
http://www.wikidata.org/entity/Q1856731	svärdslukning	sword swallowing
http://www.wikidata.org/entity/Q1999841	faqih	Islamic jurist
http://www.wikidata.org/entity/Q22669155	freskmålare	fresco painter
http://www.wikidata.org/entity/Q22811707	dekoratör	decorator
http://www.wikidata.org/entity/Q22662561	lekprogramledare	game show host
http://www.wikidata.org/entity/Q22809315	lantbrukskemist	agricultural chemist
http://www.wikidata.org/entity/Q16029547	skidskytt	biathlete
http://www.wikidata.org/entity/Q16023665	riskkapitalist	venture capitalist
http://www.wikidata.org/entity/Q16023925	muntlig berättare	storyteller
http://www.wikidata.org/entity/Q2004963	numismatiker	numismatist
http://www.wikidata.org/entity/Q2002810	rättegångstecknare	courtroom sketch artist
http://www.wikidata.org/entity/Q2000124	frimärkskonstnär	postage stamp designer
http://www.wikidata.org/entity/Q3809586	wikimedian in residence	Wikimedian in residence
http://www.wikidata.org/entity/Q4070300	ballerina	ballerina
http://www.wikidata.org/entity/Q4118782	Amah	Amah
http://www.wikidata.org/entity/Q23868946	innebandyspelare	floorball player
http://www.wikidata.org/entity/Q23924989	destillatör	distiller
http://www.wikidata.org/entity/Q23892384	trampolinhoppare	trampoline gymnast
http://www.wikidata.org/entity/Q23924991	kaféägare	café owner
http://www.wikidata.org/entity/Q23833535	medlem av franska motståndsrörelsen	French Resistance fighter
http://www.wikidata.org/entity/Q23845879	styrkelyftare	powerlifter
http://www.wikidata.org/entity/Q3779582	mikrobiolog	microbiologist
http://www.wikidata.org/entity/Q3766177	videofilmare	videographer
http://www.wikidata.org/entity/Q28406836	videodomarsystem	video assistant referee
http://www.wikidata.org/entity/Q28466165	valfångare	whaler
http://www.wikidata.org/entity/Q28569455	neonatolog	neonatologist
http://www.wikidata.org/entity/Q30086937	cancerforskare	cancer researcher
http://www.wikidata.org/entity/Q30083730	socialpolitiker	social politician
http://www.wikidata.org/entity/Q30096463	addiktolog	addictologist
http://www.wikidata.org/entity/Q30107072	TV-predikant	televangelist
http://www.wikidata.org/entity/Q1925963	grafiker	graphic artist
http://www.wikidata.org/entity/Q1924915	metallograf	metallographer
http://www.wikidata.org/entity/Q24056480	porslinsmålare	porcelain painter
http://www.wikidata.org/entity/Q24205162	tryckutgivare	printseller
http://www.wikidata.org/entity/Q24114117	hasardspelare	gambler
http://www.wikidata.org/entity/Q24238692	krocketspelare	croquet player
http://www.wikidata.org/entity/Q64154210	vicedirektör	vice director
http://www.wikidata.org/entity/Q64153955	distributionschef	Distribution manager
http://www.wikidata.org/entity/Q64155861	försäljningschef	sales manager
http://www.wikidata.org/entity/Q3745071	vetenskapsskribent	science writer
http://www.wikidata.org/entity/Q2091370	kamrer	senior accountant
http://www.wikidata.org/entity/Q16102070	marinofficer	Marineoffizier
http://www.wikidata.org/entity/Q16254337	siviløkonom	siviløkonom
http://www.wikidata.org/entity/Q30059961	paleobotaniker	paleobotanist
http://www.wikidata.org/entity/Q29909337	experimentell fysiker	experimental physicist
http://www.wikidata.org/entity/Q30002353	språklärare	language teacher
http://www.wikidata.org/entity/Q2031933	ortoptist	orthoptist
http://www.wikidata.org/entity/Q2034021	sömmerska	dressmaker
http://www.wikidata.org/entity/Q2015874	officiant	officiant
http://www.wikidata.org/entity/Q2011889	bordellmamma	madam
http://www.wikidata.org/entity/Q29167936	fabriksinspektör	factory inspector
http://www.wikidata.org/entity/Q29052311	eldslukare	fire eater
http://www.wikidata.org/entity/Q29182003	matematiklärare	mathematics teacher
http://www.wikidata.org/entity/Q4009406	sprinter	sprinter
http://www.wikidata.org/entity/Q3997704	kopist	copyist
http://www.wikidata.org/entity/Q1954956	musikalartist	musical theatre actor
http://www.wikidata.org/entity/Q1955150	instrumentmakare	musical instrument maker
http://www.wikidata.org/entity/Q24037210	rytmikgymnast	rhythmic gymnast
http://www.wikidata.org/entity/Q23927336	samboutövare	sambo fighter
http://www.wikidata.org/entity/Q30349940	industriledare	industrial leader
http://www.wikidata.org/entity/Q30131998	kulturantropolog	cultural anthropologist
http://www.wikidata.org/entity/Q30157837	operettsångare	operetta singer
http://www.wikidata.org/entity/Q2070313	amanuens	teaching assistant
http://www.wikidata.org/entity/Q2059704	TV-regissör	television director
http://www.wikidata.org/entity/Q1930187	journalist	journalist
http://www.wikidata.org/entity/Q1934482	mjölkpiga	milkmaid
http://www.wikidata.org/entity/Q65589110	rehabiliteringspsykolog	Rehabilitation psychologist
http://www.wikidata.org/entity/Q65290668	delfintränare	dolphin trainer
http://www.wikidata.org/entity/Q65124861	yrkesinspektör	labour inspector
http://www.wikidata.org/entity/Q65697958	inlinehockeyspelare	inline hockey player
http://www.wikidata.org/entity/Q1969425	förbundskapten	national team coach
http://www.wikidata.org/entity/Q1979607	investerare	financier
http://www.wikidata.org/entity/Q25439032	paralympier	paralympic athlete
http://www.wikidata.org/entity/Q25450986	kyrkobyggare	church builder
http://www.wikidata.org/entity/Q23765993	backhoppningstränare	ski jumping coach
http://www.wikidata.org/entity/Q23754740	tapetserare	upholsterer
http://www.wikidata.org/entity/Q23760244	rättsfilosof	philosopher of law
http://www.wikidata.org/entity/Q4114562	Judge advocate	military lawyer
http://www.wikidata.org/entity/Q4110598	videobloggare	video blogger
http://www.wikidata.org/entity/Q2083925	botanisk samlare	botanical collector
http://www.wikidata.org/entity/Q2073907	reseledare	travel guide
http://www.wikidata.org/entity/Q2072298	rekryterare	recruiter
http://www.wikidata.org/entity/Q16390131	kryptolog	cryptologist
http://www.wikidata.org/entity/Q16360440	antolog	anthologist
http://www.wikidata.org/entity/Q16389557	vetenskapsfilosof	philosopher of science
http://www.wikidata.org/entity/Q2056728	patentingenjör	patent engineer
http://www.wikidata.org/entity/Q2043489	piccolo	bellhop
http://www.wikidata.org/entity/Q2055046	fysiolog	physiologist
http://www.wikidata.org/entity/Q2047357	förvaltare	trustee
http://www.wikidata.org/entity/Q2053562	Muhtasib och Hisba	Muhtasib
http://www.wikidata.org/entity/Q64351975	tapetmakare	tapestry maker
http://www.wikidata.org/entity/Q64335473	tapetkonstnär	tapestry designer
http://www.wikidata.org/entity/Q64434026	slagrutegängare	dowser
http://www.wikidata.org/entity/Q64170610	barnboksillustratör	children's illustrator
http://www.wikidata.org/entity/Q64355059	jazzsaxofonist	jazz saxophonist
http://www.wikidata.org/entity/Q64354837	jazzklarinettist	jazz clarinetist
http://www.wikidata.org/entity/Q64356038	musikalkompositör	musical theatre composer
http://www.wikidata.org/entity/Q16254673	pamflettör	pamphleteer
http://www.wikidata.org/entity/Q16267158	papyrolog	papyrologist
http://www.wikidata.org/entity/Q16266505	fredsforskare	peace and conflict researcher
http://www.wikidata.org/entity/Q16267607	klassisk filolog	classical philologist
http://www.wikidata.org/entity/Q3922505	musikproducent	music producer
http://www.wikidata.org/entity/Q3951423	bergsklättrare	rock climber
http://www.wikidata.org/entity/Q3931989	låneregistrator	museum registrar
http://www.wikidata.org/entity/Q24702769	radiojournalist	radio journalist
http://www.wikidata.org/entity/Q25110562	kammarjungfru	Lady's maid
http://www.wikidata.org/entity/Q24265174	filosofihistoriker	philosophy historian
http://www.wikidata.org/entity/Q24266767	tidningsutgivare	newspaper proprietor
http://www.wikidata.org/entity/Q25915497	romersk arkeolog	archaeologist of the Roman provinces
http://www.wikidata.org/entity/Q25713832	ledare för en organisation	leader of organization
http://www.wikidata.org/entity/Q16063497	evolutionsbiolog	evolutionary biologist
http://www.wikidata.org/entity/Q16063546	vetenskapshistoriker	historian of science
http://www.wikidata.org/entity/Q16062414	forensisk patolog	forensic pathologist
http://www.wikidata.org/entity/Q16308156	anglist	anglicist
http://www.wikidata.org/entity/Q16271428	embryolog	embryologist
http://www.wikidata.org/entity/Q16270720	teoretisk biolog	theoretical biologist
http://www.wikidata.org/entity/Q16271064	herpetolog	herpetologist
http://www.wikidata.org/entity/Q16271261	malakolog	malacologist
http://www.wikidata.org/entity/Q16270914	borstbindare	brushmaker
http://www.wikidata.org/entity/Q66588252	lärare i huslig ekonomi	home economist
http://www.wikidata.org/entity/Q66581878	socialantropolog	social anthropologist
http://www.wikidata.org/entity/Q66382950	kvinnlig porrfilmsskådespelare	female pornographic actor
http://www.wikidata.org/entity/Q66711686	järnvägsingenjör	railway engineer
http://www.wikidata.org/entity/Q29514511	sammanställare	compiler
http://www.wikidata.org/entity/Q29572226	riksföreståndare	Regent
http://www.wikidata.org/entity/Q16000367	hästuppfödare	horse breeder
http://www.wikidata.org/entity/Q16003980	hydrobiolog	hydrobiologist
http://www.wikidata.org/entity/Q15995642	religiös ledare	religious leader
http://www.wikidata.org/entity/Q25123845	mikropaleontolog	micropaleontologist
http://www.wikidata.org/entity/Q16678266	supporter	supporter
http://www.wikidata.org/entity/Q16724455	mytolog	mythologist
http://www.wikidata.org/entity/Q1937330	världsresenär	world traveler
http://www.wikidata.org/entity/Q1937431	orgelbyggare	organ builder
http://www.wikidata.org/entity/Q1936199	Keram	ceramic engineering
http://www.wikidata.org/entity/Q1996635	optiker	optician
http://www.wikidata.org/entity/Q16031530	musikteoretiker	music theorist
http://www.wikidata.org/entity/Q16037036	paleobiolog	paleobiologist
http://www.wikidata.org/entity/Q31887345	statsepidemiolog	Statsepidemiolog
http://www.wikidata.org/entity/Q30919568	fotomodell	photographic model
http://www.wikidata.org/entity/Q38691646	protozoolog	protozoologist
http://www.wikidata.org/entity/Q38370550	militärpatrullutövare	military patrol (sport) runner
http://www.wikidata.org/entity/Q39372574	protistolog	protistologist
http://www.wikidata.org/entity/Q105748930	Formel 3-förare	Formula Three driver
http://www.wikidata.org/entity/Q106087309	Pipmakare	clay pipe maker
http://www.wikidata.org/entity/Q106089446	spegelmakare	mirror maker
http://www.wikidata.org/entity/Q32947888	bankdirektör	bank manager
http://www.wikidata.org/entity/Q33026583	urkundsutgivare	public record publisher
http://www.wikidata.org/entity/Q33112416	agrostolog	agrostologist
http://www.wikidata.org/entity/Q33109310	katalogisatör	cataloger
http://www.wikidata.org/entity/Q33123562	jordkonstnär	land artist
http://www.wikidata.org/entity/Q33083143	eskimolog	eskimologist
http://www.wikidata.org/entity/Q2095549	pilot	aircraft pilot
http://www.wikidata.org/entity/Q16334507	bryolog	bryologist
http://www.wikidata.org/entity/Q16316337	albanolog	albanologist
http://www.wikidata.org/entity/Q16323507	faktor (yrken)	print shop foreperson
http://www.wikidata.org/entity/Q16321429	temästare	tea master
http://www.wikidata.org/entity/Q16314501	encyclopedist	encyclopedist
http://www.wikidata.org/entity/Q16314361	lexikolog	lexicologist
http://www.wikidata.org/entity/Q16312408	etymologisk	etymologist
http://www.wikidata.org/entity/Q70597531	luftskeppspilot	airship pilot
http://www.wikidata.org/entity/Q71049338	cytogenetiker	cytogeneticist
http://www.wikidata.org/entity/Q71010874	flygvärd	male flight attendant
http://www.wikidata.org/entity/Q64485042	existentiell terapeut	existential therapist
http://www.wikidata.org/entity/Q64689213	vapentillverkare	weapons manufacturer
http://www.wikidata.org/entity/Q64699668	terminolog	terminologist
http://www.wikidata.org/entity/Q33386280	bibliolog	bibliologist
http://www.wikidata.org/entity/Q34037376	kulturjournalist	arts journalist
http://www.wikidata.org/entity/Q66738048	radioastronom	radio astronomer
http://www.wikidata.org/entity/Q67138053	dockmakare	puppet maker
http://www.wikidata.org/entity/Q26700841	skandinavist	Scandinavian studies scholar
http://www.wikidata.org/entity/Q26709887	arkeograf	archaeograph
http://www.wikidata.org/entity/Q66060370	skattebyråtjänsteman	tax officer
http://www.wikidata.org/entity/Q66288471	transaktivist	trans activist
http://www.wikidata.org/entity/Q66357406	kyrkoorganist	church organist
http://www.wikidata.org/entity/Q26481809	sportadministratör	sports executive
http://www.wikidata.org/entity/Q26384038	fälttävlansryttare	event rider
http://www.wikidata.org/entity/Q16626706	familjeterapeut	family therapist
http://www.wikidata.org/entity/Q16658624	runolog	runologist
http://www.wikidata.org/entity/Q16614000	sexualterapeut	sex therapist
http://www.wikidata.org/entity/Q26156291	innebandytränare	floorball coach
http://www.wikidata.org/entity/Q26224000	kastellolog	castellologist
http://www.wikidata.org/entity/Q26132815	bysantinist	byzantinist
http://www.wikidata.org/entity/Q26214567	tågvärdinna	train hostess
http://www.wikidata.org/entity/Q26219487	terränglöpare	cross country runner
http://www.wikidata.org/entity/Q26233091	spelare av real tennis	real tennis player
http://www.wikidata.org/entity/Q26936818	spongiolog	spongiologist
http://www.wikidata.org/entity/Q26857871	överhovmästarinna	Chief Court Mistress
http://www.wikidata.org/entity/Q26973265	psykologiprofessor	professor of psychology
http://www.wikidata.org/entity/Q26973007	professor i filosofi	professor of philosophy
http://www.wikidata.org/entity/Q26876987	karamboll-biljardspelare	carom billiards player
http://www.wikidata.org/entity/Q71134636	ortoped	orthopedian
http://www.wikidata.org/entity/Q71116296	kemist, oorganisk kemi	inorganic chemist
http://www.wikidata.org/entity/Q72398227	datorspelshistoriker	video game historian
http://www.wikidata.org/entity/Q71127234	foniater	phoniatrician
http://www.wikidata.org/entity/Q101540627	svensklärare	Swedish teacher
http://www.wikidata.org/entity/Q106412808	ekonomiredaktör	business journalist
http://www.wikidata.org/entity/Q76244949	Kira	Kira
http://www.wikidata.org/entity/Q73438410	dōjin-tecknare	doujin artist
http://www.wikidata.org/entity/Q73306227	TV-författare	television writer
http://www.wikidata.org/entity/Q38239859	arméofficer	army officer
http://www.wikidata.org/entity/Q37868118	läroboksförfattare	textbook writer
http://www.wikidata.org/entity/Q37342979	osteolog	osteologist
http://www.wikidata.org/entity/Q38079409	shintyspelare	shinty player
http://www.wikidata.org/entity/Q38053159	geomorfolog	geomorphologist
http://www.wikidata.org/entity/Q38218963	kavalleriofficer	cavalry officer
http://www.wikidata.org/entity/Q45181247	barnvakt	babysitter
http://www.wikidata.org/entity/Q45052431	lärdomshistoriker	historian of ideas
http://www.wikidata.org/entity/Q45176736	kvinnohistoriker	historian of women
http://www.wikidata.org/entity/Q107368053	auktoriserad översättare	authorised translator
http://www.wikidata.org/entity/Q107438841	traumaterapeut	trauma therapist
http://www.wikidata.org/entity/Q16402890	damspelare	draughts player
http://www.wikidata.org/entity/Q16429421	växtfärgning	plant dyeing
http://www.wikidata.org/entity/Q16402907	semiotiker	semiotician
http://www.wikidata.org/entity/Q42362934	skolryttare	riding coach
http://www.wikidata.org/entity/Q42297530	inledningsanförare	keynote speaker
http://www.wikidata.org/entity/Q42296463	dendrolog	dendrologist
http://www.wikidata.org/entity/Q42361191	militär skriftställare	military writer
http://www.wikidata.org/entity/Q42331265	gymnastiktränare	gymnastics coach
http://www.wikidata.org/entity/Q42296496	medaljgravör	medal engraver
http://www.wikidata.org/entity/Q42308474	biträdande intendent	assistant curator
http://www.wikidata.org/entity/Q42298217	kåsör	feuilletonist
http://www.wikidata.org/entity/Q26237722	sjumannarugby-spelare	rugby sevens player
http://www.wikidata.org/entity/Q26252897	lantbruksekonom	agricultural economist
http://www.wikidata.org/entity/Q26237228	epigrammatiker	epigrammatist
http://www.wikidata.org/entity/Q26256962	bluffläkare	scam doctor
http://www.wikidata.org/entity/Q106641572	satirtecknare	satire artist
http://www.wikidata.org/entity/Q106671598	skämttecknare	gag cartoonist
http://www.wikidata.org/entity/Q104659813	dataingenjör	data engineer
http://www.wikidata.org/entity/Q16574916	skidlärare	ski instructor
http://www.wikidata.org/entity/Q16529590	miljöforskare	environmental scientist
http://www.wikidata.org/entity/Q16511993	drottning	queen
http://www.wikidata.org/entity/Q48351861	fordonsingenjör	automotive engineer
http://www.wikidata.org/entity/Q48072011	företagsteoretiker	business theorist
http://www.wikidata.org/entity/Q48375857	datorspelsjournalist	video game journalist
http://www.wikidata.org/entity/Q48608604	alpin skidsporttränare	alpine skiing coach
http://www.wikidata.org/entity/Q16334509	pteridolog	pteridologist
http://www.wikidata.org/entity/Q16335312	geokemist	geochemist
http://www.wikidata.org/entity/Q41202207	publikombud	audience ombudsman
http://www.wikidata.org/entity/Q41799124	cerealkemist	cereal chemist
http://www.wikidata.org/entity/Q40881196	boktryckare	printer-bookseller
http://www.wikidata.org/entity/Q40309200	silhuettklippare	silhouette artist
http://www.wikidata.org/entity/Q87709273	logonom	speech trainer
http://www.wikidata.org/entity/Q88106580	paleozoolog	palaeozoologist
http://www.wikidata.org/entity/Q87646528	tillverkare av huvudbonader	headdress maker
http://www.wikidata.org/entity/Q83365329	sportpedagog	sports pedagogue
